org_img,image,event,date,second,milisecond,tweek,f_min<2kHz,tweek_sign,cluster
ch2_20141130_165529_829_s94,ch2_20141130_165529_829_s94-S7.jpg,7,20141130_165529,94,673,0,0,0,4
ch2_20141130_165529_829_s94,ch2_20141130_165529_829_s94-S8.jpg,8,20141130_165529,94,875,0,0,0,5
ch2_20141130_170029_980_s116,ch2_20141130_170029_980_s116-T1.jpg,1,20141130_170029,116,602,1,1,4,3
ch2_20141130_170029_980_s116,ch2_20141130_170029_980_s116-T2.jpg,2,20141130_170029,116,764,1,1,4,3
ch2_20141130_170029_980_s125,ch2_20141130_170029_980_s125-S1.jpg,1,20141130_170029,125,985,0,1,0,6
ch2_20141130_170029_980_s134,ch2_20141130_170029_980_s134-T1.jpg,1,20141130_170029,134,222,1,1,3,3
ch2_20141130_170029_980_s134,ch2_20141130_170029_980_s134-S1.jpg,1,20141130_170029,134,267,0,1,0,3
ch2_20141130_170029_980_s134,ch2_20141130_170029_980_s134-S2.jpg,2,20141130_170029,134,296,0,1,0,3
ch2_20141130_170029_980_s134,ch2_20141130_170029_980_s134-S3.jpg,3,20141130_170029,134,343,0,1,0,1
ch2_20141130_170029_980_s134,ch2_20141130_170029_980_s134-S4.jpg,4,20141130_170029,134,780,0,1,0,0
ch2_20141130_170029_980_s134,ch2_20141130_170029_980_s134-S5.jpg,5,20141130_170029,134,960,0,1,0,1
ch2_20141130_170029_980_s140,ch2_20141130_170029_980_s140-S1.jpg,1,20141130_170029,140,175,0,1,0,5
ch2_20141130_170029_980_s140,ch2_20141130_170029_980_s140-S2.jpg,2,20141130_170029,140,383,0,1,0,0
ch2_20141130_170029_980_s140,ch2_20141130_170029_980_s140-S3.jpg,3,20141130_170029,140,403,0,1,0,5
ch2_20141130_170029_980_s140,ch2_20141130_170029_980_s140-S4.jpg,4,20141130_170029,140,645,0,0,0,0
ch2_20141130_170029_980_s140,ch2_20141130_170029_980_s140-T1.jpg,1,20141130_170029,140,759,1,1,4,3
ch2_20141130_170029_980_s39,ch2_20141130_170029_980_s39-S1.jpg,1,20141130_170029,39,134,0,0,0,5
ch2_20141130_170029_980_s39,ch2_20141130_170029_980_s39-S2.jpg,2,20141130_170029,39,569,0,0,0,4
ch2_20141130_170029_980_s39,ch2_20141130_170029_980_s39-S3.jpg,3,20141130_170029,39,699,0,1,0,4
ch2_20141130_170029_980_s39,ch2_20141130_170029_980_s39-T1.jpg,1,20141130_170029,39,742,1,1,4,3
ch2_20141130_170029_980_s39,ch2_20141130_170029_980_s39-S5.jpg,5,20141130_170029,39,762,0,1,0,3
ch2_20141130_170029_980_s39,ch2_20141130_170029_980_s39-S6.jpg,6,20141130_170029,39,866,0,1,0,0
ch2_20141130_170029_980_s53,ch2_20141130_170029_980_s53-T1.jpg,1,20141130_170029,53,54,1,1,4,3
ch2_20141130_170029_980_s53,ch2_20141130_170029_980_s53-S2.jpg,2,20141130_170029,53,75,0,0,0,5
ch2_20141130_170029_980_s53,ch2_20141130_170029_980_s53-S3.jpg,3,20141130_170029,53,479,0,0,0,4
ch2_20141130_170029_980_s64,ch2_20141130_170029_980_s64-S1.jpg,1,20141130_170029,64,158,0,0,0,5
ch2_20141130_170029_980_s64,ch2_20141130_170029_980_s64-S2.jpg,2,20141130_170029,64,391,0,1,0,6
ch2_20141130_170029_980_s64,ch2_20141130_170029_980_s64-S3.jpg,3,20141130_170029,64,400,0,0,0,0
ch2_20141130_170029_980_s64,ch2_20141130_170029_980_s64-T1.jpg,1,20141130_170029,64,579,1,1,4,3
ch2_20141130_170029_980_s64,ch2_20141130_170029_980_s64-S5.jpg,5,20141130_170029,64,783,0,1,0,6
ch2_20141130_170029_980_s64,ch2_20141130_170029_980_s64-T2.jpg,2,20141130_170029,64,801,1,1,2,3
ch2_20141130_170029_980_s64,ch2_20141130_170029_980_s64-S7.jpg,7,20141130_170029,64,829,0,1,0,0
ch2_20141130_170029_980_s69,ch2_20141130_170029_980_s69-T1.jpg,1,20141130_170029,69,11,1,1,2,1
ch2_20141130_170029_980_s69,ch2_20141130_170029_980_s69-S2.jpg,2,20141130_170029,69,22,0,0,0,0
ch2_20141130_170029_980_s69,ch2_20141130_170029_980_s69-S3.jpg,3,20141130_170029,69,275,0,0,0,4
ch2_20141130_170029_980_s69,ch2_20141130_170029_980_s69-S4.jpg,4,20141130_170029,69,749,0,0,0,1
ch2_20141130_170029_980_s69,ch2_20141130_170029_980_s69-T2.jpg,2,20141130_170029,69,781,1,1,4,6
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-S1.jpg,1,20141130_170029,91,175,0,1,0,0
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-T1.jpg,1,20141130_170029,91,386,1,1,4,3
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-T2.jpg,2,20141130_170029,91,403,1,1,2,3
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-S4.jpg,4,20141130_170029,91,471,0,1,0,6
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-S5.jpg,5,20141130_170029,91,489,0,1,0,0
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-S6.jpg,6,20141130_170029,91,728,0,0,0,0
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-S7.jpg,7,20141130_170029,91,752,0,0,0,5
ch2_20141130_170029_980_s91,ch2_20141130_170029_980_s91-S8.jpg,8,20141130_170029,91,922,0,1,0,5
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-S1.jpg,1,20141130_170530,105,454,0,0,0,5
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-T1.jpg,1,20141130_170530,105,536,1,1,3,3
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-S3.jpg,3,20141130_170530,105,560,0,1,0,1
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-S4.jpg,4,20141130_170530,105,580,0,1,0,1
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-S5.jpg,5,20141130_170530,105,596,0,1,0,3
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-S6.jpg,6,20141130_170530,105,638,0,1,0,1
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-S7.jpg,7,20141130_170530,105,671,0,1,0,5
ch2_20141130_170530_120_s105,ch2_20141130_170530_120_s105-S8.jpg,8,20141130_170530,105,737,0,0,0,5
ch2_20141130_170530_120_s108,ch2_20141130_170530_120_s108-S1.jpg,1,20141130_170530,108,677,0,1,0,6
ch2_20141130_170530_120_s108,ch2_20141130_170530_120_s108-S2.jpg,2,20141130_170530,108,702,0,0,0,3
ch2_20141130_170530_120_s108,ch2_20141130_170530_120_s108-S3.jpg,3,20141130_170530,108,833,0,0,0,5
ch2_20141130_170530_120_s108,ch2_20141130_170530_120_s108-S4.jpg,4,20141130_170530,108,944,0,0,0,5
ch2_20141130_170530_120_s11,ch2_20141130_170530_120_s11-T1.jpg,1,20141130_170530,11,832,1,1,3,3
ch2_20141130_170530_120_s11,ch2_20141130_170530_120_s11-T2.jpg,2,20141130_170530,11,852,1,1,3,3
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S1.jpg,1,20141130_170530,22,588,0,1,0,6
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S2.jpg,2,20141130_170530,22,591,0,1,0,6
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S3.jpg,3,20141130_170530,22,663,0,0,0,0
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S4.jpg,4,20141130_170530,22,695,0,0,0,5
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S5.jpg,5,20141130_170530,22,709,0,0,0,5
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S6.jpg,6,20141130_170530,22,916,0,0,0,5
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S7.jpg,7,20141130_170530,22,934,0,0,0,5
ch2_20141130_170530_120_s22,ch2_20141130_170530_120_s22-S8.jpg,8,20141130_170530,22,989,0,0,0,0
ch2_20141130_170530_120_s26,ch2_20141130_170530_120_s26-S1.jpg,1,20141130_170530,26,287,0,0,0,3
ch2_20141130_170530_120_s26,ch2_20141130_170530_120_s26-S2.jpg,2,20141130_170530,26,367,0,0,0,5
ch2_20141130_170530_120_s26,ch2_20141130_170530_120_s26-S3.jpg,3,20141130_170530,26,465,0,0,0,5
ch2_20141130_170530_120_s26,ch2_20141130_170530_120_s26-T1.jpg,1,20141130_170530,26,539,1,1,3,3
ch2_20141130_170530_120_s26,ch2_20141130_170530_120_s26-S5.jpg,5,20141130_170530,26,660,0,0,0,5
ch2_20141130_170530_120_s4,ch2_20141130_170530_120_s4-S1.jpg,1,20141130_170530,4,234,0,1,0,5
ch2_20141130_170530_120_s4,ch2_20141130_170530_120_s4-S2.jpg,2,20141130_170530,4,560,0,1,0,4
ch2_20141130_170530_120_s4,ch2_20141130_170530_120_s4-T1.jpg,1,20141130_170530,4,867,1,1,4,3
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-S1.jpg,1,20141130_170530,61,568,0,0,0,5
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-S2.jpg,2,20141130_170530,61,583,0,0,0,5
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-S3.jpg,3,20141130_170530,61,649,0,0,0,5
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-S4.jpg,4,20141130_170530,61,701,0,0,0,5
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-S5.jpg,5,20141130_170530,61,764,0,1,0,1
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-S6.jpg,6,20141130_170530,61,824,0,0,0,0
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-S7.jpg,7,20141130_170530,61,830,0,0,0,0
ch2_20141130_170530_120_s61,ch2_20141130_170530_120_s61-T1.jpg,1,20141130_170530,61,880,1,0,3,3
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S1.jpg,1,20141130_170530,86,11,0,1,0,5
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S2.jpg,2,20141130_170530,86,70,0,0,0,0
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S3.jpg,3,20141130_170530,86,86,0,0,0,0
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S4.jpg,4,20141130_170530,86,121,0,1,0,0
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S5.jpg,5,20141130_170530,86,151,0,0,0,5
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S6.jpg,6,20141130_170530,86,239,0,1,0,6
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S7.jpg,7,20141130_170530,86,251,0,0,0,3
ch2_20141130_170530_120_s86,ch2_20141130_170530_120_s86-S8.jpg,8,20141130_170530,86,261,0,0,0,0
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S1.jpg,1,20141130_170530,89,186,0,0,0,5
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S2.jpg,2,20141130_170530,89,322,0,0,0,4
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S3.jpg,3,20141130_170530,89,403,0,0,0,5
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S4.jpg,4,20141130_170530,89,426,0,0,0,5
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S5.jpg,5,20141130_170530,89,593,0,0,0,4
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S6.jpg,6,20141130_170530,89,618,0,0,0,5
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S7.jpg,7,20141130_170530,89,773,0,1,0,0
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S8.jpg,8,20141130_170530,89,802,0,0,0,5
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-S9.jpg,9,20141130_170530,89,849,0,1,0,5
ch2_20141130_170530_120_s89,ch2_20141130_170530_120_s89-T1.jpg,1,20141130_170530,89,970,1,0,4,6
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S1.jpg,1,20141130_171030,131,150,0,1,0,1
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S2.jpg,2,20141130_171030,131,169,0,0,0,5
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S3.jpg,3,20141130_171030,131,505,0,0,0,5
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S4.jpg,4,20141130_171030,131,513,0,0,0,5
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S5.jpg,5,20141130_171030,131,870,0,0,0,5
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-T1.jpg,1,20141130_171030,131,915,1,1,4,3
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S7.jpg,7,20141130_171030,131,935,0,1,0,3
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S8.jpg,8,20141130_171030,131,949,0,1,0,6
ch2_20141130_171030_263_s131,ch2_20141130_171030_263_s131-S9.jpg,9,20141130_171030,131,961,0,0,0,5
ch2_20141130_171030_263_s2,ch2_20141130_171030_263_s2-T1.jpg,1,20141130_171030,2,457,1,1,4,3
ch2_20141130_171030_263_s2,ch2_20141130_171030_263_s2-S1.jpg,1,20141130_171030,2,492,0,1,0,0
ch2_20141130_171030_263_s2,ch2_20141130_171030_263_s2-S2.jpg,2,20141130_171030,2,592,0,1,0,6
ch2_20141130_171030_263_s2,ch2_20141130_171030_263_s2-S3.jpg,3,20141130_171030,2,623,0,1,0,0
ch2_20141130_171030_263_s2,ch2_20141130_171030_263_s2-S4.jpg,4,20141130_171030,2,690,0,0,0,5
ch2_20141130_171030_263_s2,ch2_20141130_171030_263_s2-S5.jpg,5,20141130_171030,2,743,0,0,0,5
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S1.jpg,1,20141130_171030,23,467,0,1,0,1
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S3.jpg,3,20141130_171030,23,524,0,1,0,1
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S4.jpg,4,20141130_171030,23,586,0,1,0,1
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S5.jpg,5,20141130_171030,23,632,0,1,0,0
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S6.jpg,6,20141130_171030,23,695,0,1,0,5
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S7.jpg,7,20141130_171030,23,782,0,0,0,5
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S8.jpg,8,20141130_171030,23,793,0,0,0,5
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S9.jpg,9,20141130_171030,23,811,0,1,0,0
ch2_20141130_171030_263_s23,ch2_20141130_171030_263_s23-S10.jpg,10,20141130_171030,23,848,0,0,0,5
ch2_20141130_171030_263_s46,ch2_20141130_171030_263_s46-T1.jpg,1,20141130_171030,46,235,1,1,4,3
ch2_20141130_171030_263_s46,ch2_20141130_171030_263_s46-S2.jpg,2,20141130_171030,46,254,0,1,0,0
ch2_20141130_171030_263_s46,ch2_20141130_171030_263_s46-S3.jpg,3,20141130_171030,46,447,0,1,0,6
ch2_20141130_171030_263_s46,ch2_20141130_171030_263_s46-S4.jpg,4,20141130_171030,46,462,0,1,0,6
ch2_20141130_171030_263_s46,ch2_20141130_171030_263_s46-S5.jpg,5,20141130_171030,46,650,0,0,0,5
ch2_20141130_171030_263_s46,ch2_20141130_171030_263_s46-S6.jpg,6,20141130_171030,46,797,0,1,0,4
ch2_20141130_171030_263_s46,ch2_20141130_171030_263_s46-S7.jpg,7,20141130_171030,46,955,0,1,0,4
ch2_20141130_171030_263_s48,ch2_20141130_171030_263_s48-T1.jpg,1,20141130_171030,48,884,1,1,4,3
ch2_20141130_171030_263_s48,ch2_20141130_171030_263_s48-S2.jpg,2,20141130_171030,48,924,0,1,0,3
ch2_20141130_171030_263_s48,ch2_20141130_171030_263_s48-S3.jpg,3,20141130_171030,48,955,0,1,0,1
ch2_20141130_171030_263_s48,ch2_20141130_171030_263_s48-S4.jpg,4,20141130_171030,48,975,0,0,0,0
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S1.jpg,1,20141130_171030,7,95,0,1,0,3
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-T1.jpg,1,20141130_171030,7,96,1,1,3,3
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-T2.jpg,2,20141130_171030,7,178,1,1,3,3
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S2.jpg,2,20141130_171030,7,295,0,0,0,0
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S3.jpg,3,20141130_171030,7,303,0,1,0,3
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S4.jpg,4,20141130_171030,7,355,0,1,0,5
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S5.jpg,5,20141130_171030,7,480,0,1,0,3
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S6.jpg,6,20141130_171030,7,590,0,1,0,4
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S7.jpg,7,20141130_171030,7,643,0,1,0,5
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S8.jpg,8,20141130_171030,7,679,0,1,0,4
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S9.jpg,9,20141130_171030,7,793,0,1,0,4
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S10.jpg,10,20141130_171030,7,831,0,0,0,0
ch2_20141130_171030_263_s7,ch2_20141130_171030_263_s7-S11.jpg,11,20141130_171030,7,881,0,1,0,5
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-S1.jpg,1,20141130_171030,75,153,0,0,0,0
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-S2.jpg,2,20141130_171030,75,305,0,0,0,5
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-T1.jpg,1,20141130_171030,75,623,1,1,4,3
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-T2.jpg,2,20141130_171030,75,690,1,1,1,3
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-S5.jpg,5,20141130_171030,75,719,0,1,0,5
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-S6.jpg,6,20141130_171030,75,761,0,1,0,1
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-T3.jpg,3,20141130_171030,75,848,1,1,4,3
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-S8.jpg,8,20141130_171030,75,909,0,1,0,3
ch2_20141130_171030_263_s75,ch2_20141130_171030_263_s75-S9.jpg,9,20141130_171030,75,940,0,1,0,1
ch2_20141130_171030_263_s88,ch2_20141130_171030_263_s88-S1.jpg,1,20141130_171030,88,30,0,0,0,0
ch2_20141130_171030_263_s88,ch2_20141130_171030_263_s88-S2.jpg,2,20141130_171030,88,315,0,0,0,5
ch2_20141130_171030_263_s88,ch2_20141130_171030_263_s88-T1.jpg,1,20141130_171030,88,384,1,1,4,3
ch2_20141130_171030_263_s88,ch2_20141130_171030_263_s88-S3.jpg,3,20141130_171030,88,531,0,0,0,5
ch2_20141130_171030_263_s88,ch2_20141130_171030_263_s88-S4.jpg,4,20141130_171030,88,707,0,0,0,5
ch2_20141130_171030_263_s95,ch2_20141130_171030_263_s95-S1.jpg,1,20141130_171030,95,134,0,0,0,6
ch2_20141130_171030_263_s95,ch2_20141130_171030_263_s95-S2.jpg,2,20141130_171030,95,139,0,1,0,0
ch2_20141130_171530_408_s111,ch2_20141130_171530_408_s111-S1.jpg,1,20141130_171530,111,551,0,0,0,4
ch2_20141130_171530_408_s111,ch2_20141130_171530_408_s111-S2.jpg,2,20141130_171530,111,671,0,1,0,6
ch2_20141130_171530_408_s111,ch2_20141130_171530_408_s111-S3.jpg,3,20141130_171530,111,681,0,1,0,0
ch2_20141130_171530_408_s111,ch2_20141130_171530_408_s111-S4.jpg,4,20141130_171530,111,688,0,1,0,6
ch2_20141130_171530_408_s111,ch2_20141130_171530_408_s111-T1.jpg,1,20141130_171530,111,730,1,1,1,6
ch2_20141130_171530_408_s111,ch2_20141130_171530_408_s111-S6.jpg,6,20141130_171530,111,754,0,0,0,0
ch2_20141130_171530_408_s128,ch2_20141130_171530_408_s128-S1.jpg,1,20141130_171530,128,412,0,0,0,2
ch2_20141130_171530_408_s128,ch2_20141130_171530_408_s128-T1.jpg,1,20141130_171530,128,887,1,1,3,3
ch2_20141130_171530_408_s128,ch2_20141130_171530_408_s128-S3.jpg,3,20141130_171530,128,902,0,1,0,5
ch2_20141130_171530_408_s128,ch2_20141130_171530_408_s128-S4.jpg,4,20141130_171530,128,916,0,1,0,5
ch2_20141130_171530_408_s128,ch2_20141130_171530_408_s128-S5.jpg,5,20141130_171530,128,937,0,1,0,5
ch2_20141130_171530_408_s137,ch2_20141130_171530_408_s137-T1.jpg,1,20141130_171530,137,99,1,1,3,3
ch2_20141130_171530_408_s138,ch2_20141130_171530_408_s138-T1.jpg,1,20141130_171530,138,123,1,1,4,3
ch2_20141130_171530_408_s138,ch2_20141130_171530_408_s138-S2.jpg,2,20141130_171530,138,137,0,1,0,3
ch2_20141130_171530_408_s138,ch2_20141130_171530_408_s138-T2.jpg,2,20141130_171530,138,169,1,1,4,3
ch2_20141130_171530_408_s138,ch2_20141130_171530_408_s138-T3.jpg,3,20141130_171530,138,203,1,1,2,3
ch2_20141130_171530_408_s138,ch2_20141130_171530_408_s138-S5.jpg,5,20141130_171530,138,398,0,1,0,1
ch2_20141130_171530_408_s138,ch2_20141130_171530_408_s138-S6.jpg,6,20141130_171530,138,471,0,0,0,5
ch2_20141130_171530_408_s17,ch2_20141130_171530_408_s17-S1.jpg,1,20141130_171530,17,398,0,0,0,5
ch2_20141130_171530_408_s17,ch2_20141130_171530_408_s17-S2.jpg,2,20141130_171530,17,454,0,0,0,5
ch2_20141130_171530_408_s17,ch2_20141130_171530_408_s17-S3.jpg,3,20141130_171530,17,835,0,1,0,3
ch2_20141130_171530_408_s17,ch2_20141130_171530_408_s17-S4.jpg,4,20141130_171530,17,892,0,1,0,0
ch2_20141130_171530_408_s17,ch2_20141130_171530_408_s17-S5.jpg,5,20141130_171530,17,915,0,1,0,1
ch2_20141130_171530_408_s17,ch2_20141130_171530_408_s17-S6.jpg,6,20141130_171530,17,979,0,1,0,3
ch2_20141130_171530_408_s2,ch2_20141130_171530_408_s2-S1.jpg,1,20141130_171530,2,365,0,1,0,3
ch2_20141130_171530_408_s2,ch2_20141130_171530_408_s2-T1.jpg,1,20141130_171530,2,366,1,1,4,3
ch2_20141130_171530_408_s2,ch2_20141130_171530_408_s2-S2.jpg,2,20141130_171530,2,398,0,0,0,5
ch2_20141130_171530_408_s2,ch2_20141130_171530_408_s2-S3.jpg,3,20141130_171530,2,719,0,0,0,5
ch2_20141130_171530_408_s2,ch2_20141130_171530_408_s2-S4.jpg,4,20141130_171530,2,776,0,0,0,4
ch2_20141130_171530_408_s58,ch2_20141130_171530_408_s58-S1.jpg,1,20141130_171530,58,61,0,0,0,5
ch2_20141130_171530_408_s58,ch2_20141130_171530_408_s58-T1.jpg,1,20141130_171530,58,223,1,1,2,3
ch2_20141130_171530_408_s58,ch2_20141130_171530_408_s58-S2.jpg,2,20141130_171530,58,306,0,0,0,5
ch2_20141130_171530_408_s58,ch2_20141130_171530_408_s58-S3.jpg,3,20141130_171530,58,400,0,0,0,5
ch2_20141130_171530_408_s73,ch2_20141130_171530_408_s73-T1.jpg,1,20141130_171530,73,725,1,1,3,3
ch2_20141130_172030_556_s108,ch2_20141130_172030_556_s108-S1.jpg,1,20141130_172030,108,241,0,0,0,0
ch2_20141130_172030_556_s108,ch2_20141130_172030_556_s108-S2.jpg,2,20141130_172030,108,367,0,0,0,5
ch2_20141130_172030_556_s108,ch2_20141130_172030_556_s108-S3.jpg,3,20141130_172030,108,854,0,1,0,6
ch2_20141130_172030_556_s108,ch2_20141130_172030_556_s108-S4.jpg,4,20141130_172030,108,904,0,0,0,5
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S1.jpg,1,20141130_172030,120,496,0,1,0,6
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S2.jpg,2,20141130_172030,120,515,0,1,0,5
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S3.jpg,3,20141130_172030,120,571,0,1,0,1
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S4.jpg,4,20141130_172030,120,590,0,1,0,6
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S5.jpg,5,20141130_172030,120,604,0,1,0,6
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S6.jpg,6,20141130_172030,120,609,0,1,0,6
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S7.jpg,7,20141130_172030,120,687,0,1,0,6
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S8.jpg,8,20141130_172030,120,736,0,1,0,5
ch2_20141130_172030_556_s120,ch2_20141130_172030_556_s120-S9.jpg,9,20141130_172030,120,975,0,1,0,0
ch2_20141130_172030_556_s122,ch2_20141130_172030_556_s122-S1.jpg,1,20141130_172030,122,148,0,1,0,1
ch2_20141130_172030_556_s122,ch2_20141130_172030_556_s122-S2.jpg,2,20141130_172030,122,171,0,1,0,0
ch2_20141130_172030_556_s122,ch2_20141130_172030_556_s122-S3.jpg,3,20141130_172030,122,373,0,0,0,5
ch2_20141130_172030_556_s122,ch2_20141130_172030_556_s122-S4.jpg,4,20141130_172030,122,471,0,1,0,4
ch2_20141130_172030_556_s142,ch2_20141130_172030_556_s142-T1.jpg,1,20141130_172030,142,205,1,1,4,3
ch2_20141130_172030_556_s142,ch2_20141130_172030_556_s142-S2.jpg,2,20141130_172030,142,269,0,0,0,0
ch2_20141130_172030_556_s142,ch2_20141130_172030_556_s142-S3.jpg,3,20141130_172030,142,652,0,1,0,6
ch2_20141130_172030_556_s142,ch2_20141130_172030_556_s142-S4.jpg,4,20141130_172030,142,664,0,1,0,6
ch2_20141130_172030_556_s142,ch2_20141130_172030_556_s142-S5.jpg,5,20141130_172030,142,764,0,1,0,4
ch2_20141130_172030_556_s142,ch2_20141130_172030_556_s142-S6.jpg,6,20141130_172030,142,795,0,1,0,5
ch2_20141130_172030_556_s142,ch2_20141130_172030_556_s142-S7.jpg,7,20141130_172030,142,861,0,1,0,0
ch2_20141130_172030_556_s37,ch2_20141130_172030_556_s37-T1.jpg,1,20141130_172030,37,24,1,1,4,3
ch2_20141130_172030_556_s37,ch2_20141130_172030_556_s37-S2.jpg,2,20141130_172030,37,66,0,1,0,5
ch2_20141130_172030_556_s37,ch2_20141130_172030_556_s37-S3.jpg,3,20141130_172030,37,101,0,1,0,1
ch2_20141130_172030_556_s37,ch2_20141130_172030_556_s37-S4.jpg,4,20141130_172030,37,218,0,1,0,1
ch2_20141130_172030_556_s37,ch2_20141130_172030_556_s37-S5.jpg,5,20141130_172030,37,263,0,1,0,1
ch2_20141130_172030_556_s37,ch2_20141130_172030_556_s37-S6.jpg,6,20141130_172030,37,319,0,1,0,5
ch2_20141130_172030_556_s52,ch2_20141130_172030_556_s52-S1.jpg,1,20141130_172030,52,164,0,1,0,3
ch2_20141130_172030_556_s76,ch2_20141130_172030_556_s76-S1.jpg,1,20141130_172030,76,72,0,0,0,5
ch2_20141130_172030_556_s76,ch2_20141130_172030_556_s76-S2.jpg,2,20141130_172030,76,445,0,1,0,1
